timestamp,car,speed_kmh,rpm,gear,throttle,brake,accel_ms2,jerk
1778049811.9462142,beam,0.14,734,1,0.0,0.0,2.461,155.848
1778049812.06303,beam,0.5,744,1,0.0,0.0,0.867,-13.645
1778049812.1676714,beam,0.77,744,1,0.0,0.0,0.696,-1.631
1778049812.2774162,beam,0.99,748,1,0.0,0.0,0.552,-1.313
1778049812.393076,beam,1.25,750,1,1.98,0.0,0.629,0.66
1778049812.5002446,beam,1.43,761,1,10.71,0.0,0.476,-1.428
1778049812.6097507,beam,1.75,989,1,21.83,0.0,0.803,2.986
1778049812.711274,beam,2.26,1244,1,25.4,0.0,1.391,5.796
1778049812.8163726,beam,3.08,1460,1,28.97,0.0,2.169,7.406
1778049812.9320037,beam,3.91,1601,1,30.16,0.0,2.007,-1.404
1778049813.0428176,beam,5.05,1708,1,31.74,0.0,2.856,7.658
1778049813.1435344,beam,6.05,1773,1,30.55,0.0,2.765,-0.899
1778049813.2465067,beam,6.99,1801,1,30.55,0.0,2.526,-2.318
1778049813.3650982,beam,8.11,1823,1,30.55,0.0,2.619,0.779
1778049813.477769,beam,9.28,1845,1,31.74,0.0,2.899,2.485
1778049813.5804436,beam,10.44,1868,1,31.74,0.0,3.118,2.132
1778049813.6948607,beam,11.59,1890,1,32.94,0.0,2.793,-2.84
1778049813.8017592,beam,12.59,1911,1,32.94,0.0,2.597,-1.831
1778049813.9098556,beam,13.63,1930,1,32.94,0.0,2.692,0.876
1778049814.0129168,beam,14.58,1948,1,33.73,0.0,2.543,-1.446
1778049814.1161766,beam,15.48,1965,1,33.33,0.0,2.424,-1.15
1778049814.2318048,beam,16.5,1984,1,33.33,0.0,2.445,0.183
1778049814.346364,beam,17.52,2002,1,33.73,0.0,2.473,0.246
1778049814.4615076,beam,18.48,2020,1,32.94,0.0,2.337,-1.179
1778049814.5788503,beam,19.32,2040,1,32.94,0.0,1.971,-3.125
1778049814.685702,beam,20.1,2062,1,32.94,0.0,2.042,0.67
1778049814.794316,beam,20.85,2083,1,32.54,0.0,1.923,-1.097
1778049814.9004056,beam,21.63,2105,1,32.54,0.0,2.024,0.946
1778049815.001812,beam,22.15,2128,1,32.54,0.0,1.443,-5.723
1778049815.1120977,beam,22.97,2159,1,33.33,0.0,2.061,5.599
1778049815.227463,beam,23.78,2193,1,32.54,0.0,1.952,-0.939
1778049815.3336332,beam,24.3,2224,2,32.54,0.0,1.351,-5.668
1778049815.444797,beam,24.7,2221,2,33.33,0.0,1.013,-3.04
1778049815.5503654,beam,25.07,2178,2,33.33,0.0,0.974,-0.367
1778049815.6644096,beam,25.44,2121,2,33.33,0.0,0.897,-0.677
1778049815.7806041,beam,25.76,2066,2,33.33,0.0,0.754,-1.229
1778049815.8839962,beam,26.07,2028,2,33.73,0.0,0.851,0.94
1778049815.994724,beam,26.76,2004,2,33.73,0.0,1.72,7.85
1778049816.0947747,beam,27.22,1994,2,33.73,0.0,1.268,-4.522
1778049816.1998188,beam,27.64,1989,2,33.73,0.0,1.109,-1.514
1778049816.3151288,beam,28.3,1989,2,33.73,0.0,1.6,4.258
1778049816.4299672,beam,28.88,1995,2,34.13,0.0,1.395,-1.779
1778049816.5305512,beam,29.34,2005,2,35.32,0.0,1.284,-1.113
1778049816.6464362,beam,29.82,2025,2,36.51,0.0,1.143,-1.21
1778049816.750278,beam,30.39,2040,2,36.51,0.0,1.516,3.593
1778049816.8605132,beam,30.88,2052,2,36.11,0.0,1.25,-2.421
1778049816.9680586,beam,31.36,2057,2,36.11,0.0,1.231,-0.175
1778049817.0816524,beam,31.89,2062,2,36.11,0.0,1.309,0.686
1778049817.183592,beam,32.39,2068,2,37.3,0.0,1.349,0.396
1778049817.3003325,beam,32.94,2082,2,37.3,0.0,1.317,-0.272
1778049817.4016533,beam,33.43,2092,2,37.3,0.0,1.343,0.255
1778049817.512207,beam,33.93,2098,2,36.51,0.0,1.246,-0.88
1778049817.6144245,beam,34.4,2098,2,35.71,0.0,1.295,0.482
1778049817.7147782,beam,34.84,2096,2,35.71,0.0,1.209,-0.856
1778049817.8316624,beam,35.36,2098,2,36.11,0.0,1.234,0.208
1778049817.9434679,beam,35.86,2105,2,36.11,0.0,1.241,0.07
1778049818.043984,beam,36.29,2112,2,36.11,0.0,1.178,-0.629
1778049818.1498404,beam,36.72,2118,2,36.11,0.0,1.144,-0.325
1778049818.2634077,beam,37.21,2125,2,36.11,0.0,1.183,0.348
1778049818.37687,beam,37.67,2132,2,36.11,0.0,1.142,-0.362
1778049818.5002916,beam,38.18,2140,2,36.11,0.0,1.137,-0.041
1778049818.6175191,beam,38.64,2147,2,36.11,0.0,1.09,-0.402
1778049818.7315528,beam,39.08,2153,2,35.32,0.0,1.077,-0.11
1778049818.8464005,beam,39.53,2154,2,35.32,0.0,1.092,0.127
1778049818.9499507,beam,39.9,2154,2,34.52,0.0,0.978,-1.098
1778049819.0600595,beam,40.3,2154,2,34.52,0.0,1.013,0.315
1778049819.1681714,beam,40.67,2160,2,35.32,0.0,0.964,-0.453
1778049819.2775795,beam,41.07,2172,2,35.32,0.0,1.02,0.516
1778049819.383685,beam,41.46,2182,2,35.32,0.0,1.003,-0.166
1778049819.4982657,beam,41.87,2192,2,35.32,0.0,1.002,-0.006
1778049819.6123097,beam,42.28,2194,2,35.32,0.0,1.002,-0.004
1778049819.7299292,beam,42.67,2205,2,34.52,0.0,0.919,-0.706
1778049819.84356,beam,43.04,2209,2,34.52,0.0,0.906,-0.117
1778049819.9436922,beam,43.39,2214,2,34.52,0.0,0.966,0.601
1778049820.050555,beam,43.74,2221,2,34.52,0.0,0.912,-0.502
1778049820.164482,beam,44.12,2230,2,34.52,0.0,0.931,0.168
1778049820.2792633,beam,44.52,2239,2,34.52,0.0,0.964,0.287
1778049820.383733,beam,44.87,2247,2,34.52,0.0,0.931,-0.318
1778049820.500221,beam,45.21,2256,2,34.52,0.0,0.805,-1.081
1778049820.6121132,beam,45.58,2265,2,34.52,0.0,0.927,1.09
1778049820.7315748,beam,45.94,2274,2,34.52,0.0,0.84,-0.731
1778049820.8451684,beam,46.33,2281,2,34.13,0.0,0.949,0.965
1778049820.963781,beam,46.63,2288,2,34.13,0.0,0.705,-2.059
1778049821.0649073,beam,46.98,2297,3,34.52,0.0,0.944,2.364
1778049821.1785839,beam,47.01,2286,3,34.13,0.0,0.079,-7.611
1778049821.283649,beam,47.17,2236,3,33.73,0.0,0.433,3.371
1778049821.3989055,beam,47.32,2172,3,33.73,0.0,0.347,-0.743
1778049821.5121458,beam,47.44,2114,3,33.73,0.0,0.311,-0.326
1778049821.6162004,beam,47.63,2070,3,34.13,0.0,0.505,1.865
1778049821.7283707,beam,47.94,2044,3,33.73,0.0,0.761,2.288
1778049821.8435988,beam,48.25,2030,3,33.33,0.0,0.741,-0.175
1778049821.9484367,beam,48.5,2020,3,33.73,0.0,0.674,-0.644
1778049822.061579,beam,48.75,2020,3,34.13,0.0,0.612,-0.546
1778049822.1662216,beam,48.97,2020,3,33.33,0.0,0.584,-0.267
1778049822.2783568,beam,49.24,2017,3,33.33,0.0,0.666,0.729
1778049822.3787835,beam,49.53,2015,3,33.33,0.0,0.793,1.267
1778049822.479955,beam,49.73,2016,3,33.33,0.0,0.575,-2.152
1778049822.580752,beam,49.92,2016,3,33.33,0.0,0.503,-0.713
1778049822.6808546,beam,50.21,2018,3,33.33,0.0,0.809,3.05
1778049822.795111,beam,50.43,2022,3,34.13,0.0,0.529,-2.449
1778049822.9105117,beam,50.72,2030,3,34.13,0.0,0.696,1.451
1778049823.0202875,beam,50.91,2034,3,34.13,0.0,0.503,-1.764
1778049823.1289947,beam,51.2,2038,3,34.13,0.0,0.731,2.103
1778049823.2301457,beam,51.46,2040,3,34.13,0.0,0.72,-0.114
1778049823.3319936,beam,51.68,2042,3,34.13,0.0,0.59,-1.27
1778049823.4346197,beam,51.86,2044,3,34.13,0.0,0.482,-1.056
1778049823.543743,beam,52.1,2046,3,34.13,0.0,0.614,1.212
1778049823.645496,beam,52.34,2048,3,34.13,0.0,0.673,0.574
1778049823.7621565,beam,52.62,2050,3,34.13,0.0,0.65,-0.193
1778049823.8787277,beam,52.8,2052,3,34.13,0.0,0.438,-1.818
1778049823.995334,beam,53.1,2054,3,34.13,0.0,0.704,2.279
1778049824.1109283,beam,53.43,2056,3,34.13,0.0,0.787,0.72
1778049824.2119102,beam,53.66,2058,3,34.13,0.0,0.648,-1.377
1778049824.3275466,beam,53.87,2060,3,34.13,0.0,0.501,-1.276
1778049824.4438062,beam,54.01,2062,3,34.13,0.0,0.331,-1.459
1778049824.5454693,beam,54.32,2064,3,34.13,0.0,0.859,5.19
1778049824.660825,beam,54.52,2066,3,34.13,0.0,0.476,-3.321
1778049824.766804,beam,54.8,2068,3,34.13,0.0,0.744,2.536
1778049824.88409,beam,55.04,2070,3,34.13,0.0,0.551,-1.647
1778049824.998343,beam,55.25,2072,3,34.13,0.0,0.516,-0.309
1778049825.1000257,beam,55.43,2073,3,34.13,0.0,0.5,-0.153
1778049825.2134774,beam,55.67,2075,3,34.13,0.0,0.578,0.681
1778049825.3148372,beam,55.91,2077,3,34.13,0.0,0.67,0.91
1778049825.416931,beam,56.12,2079,3,34.13,0.0,0.579,-0.891
1778049825.5264122,beam,56.33,2081,3,34.13,0.0,0.521,-0.524
1778049825.6306996,beam,56.52,2083,3,34.13,0.0,0.519,-0.023
1778049825.748533,beam,56.75,2085,3,34.13,0.0,0.529,0.084
1778049825.8501256,beam,56.98,2087,3,34.13,0.0,0.635,1.04
1778049825.9605708,beam,57.17,2089,3,34.13,0.0,0.483,-1.371
1778049826.067854,beam,57.39,2091,3,34.13,0.0,0.56,0.714
1778049826.178624,beam,57.62,2093,3,34.13,0.0,0.582,0.197
1778049826.2804868,beam,57.84,2095,3,34.13,0.0,0.583,0.014
1778049826.380838,beam,58.03,2097,3,34.13,0.0,0.547,-0.359
1778049826.495182,beam,58.23,2099,3,34.13,0.0,0.467,-0.697
1778049826.6105034,beam,58.46,2101,3,34.13,0.0,0.569,0.882
1778049826.7132666,beam,58.64,2103,3,34.13,0.0,0.47,-0.961
1778049826.8154862,beam,58.84,2105,3,34.13,0.0,0.558,0.861
1778049826.9169083,beam,59.06,2107,3,34.13,0.0,0.597,0.378
1778049827.0306401,beam,59.25,2109,3,34.13,0.0,0.467,-1.137
1778049827.1449995,beam,59.44,2111,3,34.13,0.0,0.461,-0.059
1778049827.2608666,beam,59.66,2113,3,34.13,0.0,0.516,0.475
1778049827.3651433,beam,59.84,2115,3,34.13,0.0,0.503,-0.121
1778049827.4652278,beam,60.04,2117,3,34.13,0.0,0.555,0.514
1778049827.5794342,beam,60.26,2119,3,34.13,0.0,0.532,-0.198
1778049827.7002099,beam,60.48,2122,3,34.13,0.0,0.497,-0.286
1778049827.8147175,beam,60.67,2124,3,34.13,0.0,0.466,-0.273
1778049827.9161546,beam,60.85,2126,3,34.13,0.0,0.49,0.235
1778049828.027702,beam,61.05,2128,3,34.13,0.0,0.505,0.134
1778049828.142386,beam,61.26,2130,3,34.13,0.0,0.51,0.04
1778049828.2508376,beam,61.45,2132,3,34.13,0.0,0.467,-0.396
1778049828.364181,beam,61.63,2134,3,34.13,0.0,0.449,-0.158
1778049828.4670541,beam,61.82,2136,3,34.13,0.0,0.51,0.593
1778049828.5833511,beam,62.03,2139,3,34.13,0.0,0.514,0.041
1778049828.6971123,beam,62.21,2141,3,34.13,0.0,0.441,-0.646
1778049828.8125236,beam,62.42,2143,3,34.13,0.0,0.509,0.588
1778049828.9135396,beam,62.58,2145,3,34.13,0.0,0.421,-0.87
1778049829.0136456,beam,62.75,2147,3,34.13,0.0,0.47,0.495
1778049829.1262126,beam,62.92,2149,3,34.13,0.0,0.434,-0.327
1778049829.2314842,beam,63.1,2151,3,34.13,0.0,0.456,0.211
1778049829.3438213,beam,63.31,2154,3,34.13,0.0,0.527,0.631
1778049829.4675748,beam,63.51,2156,3,34.13,0.0,0.451,-0.613
1778049829.5825617,beam,63.7,2158,3,34.13,0.0,0.469,0.159
1778049829.6971219,beam,63.85,2161,3,34.13,0.0,0.36,-0.955
1778049829.8010788,beam,64.03,2162,3,34.13,0.0,0.489,1.248
1778049829.92063,beam,64.23,2165,3,34.13,0.0,0.443,-0.391
1778049830.031174,beam,64.4,2167,3,34.13,0.0,0.441,-0.015
1778049830.132045,beam,64.55,2169,3,34.13,0.0,0.417,-0.234
1778049830.2325673,beam,64.73,2171,3,34.13,0.0,0.49,0.721
1778049830.3337836,beam,64.88,2173,3,34.13,0.0,0.41,-0.791
1778049830.4501474,beam,65.06,2176,3,34.13,0.0,0.437,0.231
1778049830.5504007,beam,65.21,2178,3,34.13,0.0,0.414,-0.225
1778049830.6643085,beam,65.39,2180,3,34.13,0.0,0.427,0.116
1778049830.7771747,beam,65.58,2182,3,34.13,0.0,0.478,0.446
1778049830.8824031,beam,65.75,2184,3,34.13,0.0,0.446,-0.305
1778049831.0007424,beam,65.92,2187,3,34.13,0.0,0.388,-0.485
1778049831.117145,beam,66.09,2189,3,34.13,0.0,0.407,0.161
1778049831.2310507,beam,66.28,2192,3,34.13,0.0,0.483,0.671
1778049831.3471904,beam,66.46,2194,3,34.13,0.0,0.424,-0.508
1778049831.4623604,beam,66.61,2196,3,34.13,0.0,0.367,-0.5
1778049831.578202,beam,66.81,2199,3,34.13,0.0,0.461,0.809
1778049831.6933277,beam,66.97,2201,3,34.13,0.0,0.385,-0.655
1778049831.8102431,beam,67.14,2206,3,34.52,0.0,0.409,0.207
1778049831.9104798,beam,67.29,2208,3,34.13,0.0,0.416,0.069
1778049832.015161,beam,67.45,2209,3,34.13,0.0,0.441,0.237
1778049832.1267285,beam,67.61,2210,3,34.13,0.0,0.387,-0.489
1778049832.2291777,beam,67.73,2212,3,34.13,0.0,0.34,-0.454
1778049832.329718,beam,67.9,2214,3,34.13,0.0,0.452,1.109
1778049832.4440641,beam,68.08,2216,3,34.13,0.0,0.445,-0.06
1778049832.5443084,beam,68.23,2219,3,34.13,0.0,0.42,-0.248
1778049832.6465793,beam,68.35,2221,3,34.13,0.0,0.314,-1.035
1778049832.760362,beam,68.51,2223,3,34.52,0.0,0.387,0.644
1778049832.876898,beam,68.68,2229,3,34.52,0.0,0.42,0.282
1778049832.9776504,beam,68.8,2232,3,34.52,0.0,0.325,-0.947
1778049833.0832508,beam,68.95,2235,3,34.52,0.0,0.386,0.578
1778049833.1850336,beam,69.11,2237,3,34.52,0.0,0.45,0.631
1778049833.2989252,beam,69.26,2237,3,34.13,0.0,0.353,-0.852
1778049833.4003055,beam,69.4,2238,3,34.13,0.0,0.379,0.254
1778049833.5153718,beam,69.58,2239,3,34.13,0.0,0.44,0.535
1778049833.6286082,beam,69.7,2241,3,34.13,0.0,0.305,-1.199
1778049833.7308104,beam,69.88,2243,3,34.13,0.0,0.474,1.661
1778049833.831855,beam,70.01,2245,3,34.13,0.0,0.36,-1.132
1778049833.946735,beam,70.16,2247,3,34.13,0.0,0.374,0.122
1778049834.050632,beam,70.26,2249,3,34.13,0.0,0.267,-1.033
1778049834.1636887,beam,70.46,2252,3,34.13,0.0,0.476,1.852
1778049834.2756681,beam,70.6,2254,3,34.13,0.0,0.356,-1.072
1778049834.3795373,beam,70.73,2256,3,34.13,0.0,0.351,-0.048
1778049834.4841108,beam,70.87,2258,3,34.13,0.0,0.376,0.236
1778049834.5939891,beam,70.99,2261,3,34.13,0.0,0.306,-0.631
1778049834.6969132,beam,71.14,2263,3,34.13,0.0,0.396,0.873
1778049834.8094606,beam,71.28,2265,3,34.13,0.0,0.354,-0.378
1778049834.916412,beam,71.44,2267,3,34.13,0.0,0.411,0.534
1778049835.0273619,beam,71.57,2269,3,34.13,0.0,0.316,-0.856
1778049835.145444,beam,71.71,2272,3,34.13,0.0,0.342,0.22
1778049835.2669146,beam,71.88,2274,3,34.13,0.0,0.383,0.341
1778049835.3800342,beam,72.04,2276,3,34.13,0.0,0.394,0.095
1778049835.4925685,beam,72.16,2279,3,34.13,0.0,0.298,-0.858
1778049835.598065,beam,72.27,2281,3,34.13,0.0,0.276,-0.201
1778049835.698279,beam,72.38,2283,3,34.13,0.0,0.319,0.43
1778049835.812083,beam,72.56,2285,3,34.13,0.0,0.433,0.998
1778049835.932804,beam,72.7,2288,3,34.13,0.0,0.319,-0.942
1778049836.0492995,beam,72.8,2290,3,34.13,0.0,0.239,-0.689
1778049836.16573,beam,72.97,2292,3,34.13,0.0,0.396,1.351
1778049836.2772706,beam,73.12,2295,3,34.13,0.0,0.395,-0.01
1778049836.382652,beam,73.25,2297,3,34.13,0.0,0.339,-0.528
1778049836.4956188,beam,73.41,2299,3,34.13,0.0,0.382,0.378
1778049836.610594,beam,73.51,2301,3,34.13,0.0,0.256,-1.1
1778049836.7172918,beam,73.67,2304,3,34.13,0.0,0.397,1.326
1778049836.8303952,beam,73.82,2306,3,34.13,0.0,0.375,-0.195
1778049836.9469426,beam,73.93,2309,3,34.52,0.0,0.265,-0.945
1778049837.0486476,beam,74.04,2312,3,34.13,0.0,0.308,0.426
1778049837.152279,beam,74.15,2318,3,34.13,0.0,0.299,-0.089
1778049837.261369,beam,74.3,2318,3,34.13,0.0,0.382,0.764
1778049837.3773541,beam,74.43,2318,3,34.13,0.0,0.297,-0.732
1778049837.4990017,beam,74.54,2320,3,34.13,0.0,0.264,-0.274
1778049837.6126034,beam,74.68,2322,3,34.13,0.0,0.323,0.522
1778049837.7340782,beam,74.87,2324,3,34.13,0.0,0.444,0.991
1778049837.8457448,beam,74.96,2326,3,34.13,0.0,0.221,-1.997
1778049837.96097,beam,75.1,2329,3,34.13,0.0,0.332,0.964
1778049838.062673,beam,75.2,2331,3,34.13,0.0,0.293,-0.378
1778049838.1635554,beam,75.34,2333,3,34.13,0.0,0.367,0.735
1778049838.2667294,beam,75.43,2334,3,32.94,0.0,0.254,-1.104
1778049838.3794153,beam,75.58,2325,3,32.54,0.0,0.365,0.991
1778049838.4804902,beam,75.57,2317,3,31.74,0.0,-0.031,-3.92
1778049838.5967767,beam,75.7,2313,3,31.74,0.0,0.319,3.012
1778049838.7131271,beam,75.79,2314,3,31.74,0.0,0.219,-0.866
1778049838.827145,beam,75.9,2318,3,32.54,0.0,0.265,0.407
1778049838.9296618,beam,76.09,2323,3,32.14,0.0,0.516,2.446
1778049839.0399024,beam,76.22,2324,3,32.14,0.0,0.313,-1.843
1778049839.1482573,beam,76.26,2326,3,32.14,0.0,0.11,-1.874
1778049839.260877,beam,76.37,2327,3,32.14,0.0,0.279,1.506
1778049839.363682,beam,76.4,2329,3,32.54,0.0,0.085,-1.892
1778049839.4670231,beam,76.46,2334,3,32.14,0.0,0.139,0.528
1778049839.577132,beam,76.67,2328,3,30.16,0.0,0.533,3.577
1778049839.6807396,beam,76.74,2312,3,28.97,0.0,0.195,-3.264
1778049839.78256,beam,76.78,2305,3,29.36,0.0,0.113,-0.81
1778049839.8843665,beam,76.78,2305,3,29.76,0.0,-0.005,-1.15
1778049839.9987164,beam,76.87,2309,3,29.76,0.0,0.214,1.907
1778049840.1166599,beam,76.98,2311,3,29.76,0.0,0.266,0.447
1778049840.2286537,beam,77.05,2314,3,29.76,0.0,0.165,-0.899
1778049840.331279,beam,77.14,2316,3,29.76,0.0,0.247,0.795
1778049840.45144,beam,77.25,2316,3,29.36,0.0,0.248,0.009
1778049840.564686,beam,77.26,2318,3,30.16,0.0,0.033,-1.899
1778049840.665809,beam,77.37,2322,3,30.16,0.0,0.306,2.698
1778049840.781174,beam,77.47,2328,3,30.55,0.0,0.236,-0.603
1778049840.8967185,beam,77.55,2332,3,30.55,0.0,0.184,-0.455
1778049841.010679,beam,77.64,2334,3,30.55,0.0,0.224,0.35
1778049841.1154797,beam,77.72,2335,3,30.55,0.0,0.226,0.027
1778049841.2157214,beam,77.81,2336,3,30.55,0.0,0.231,0.048
1778049841.3181562,beam,77.82,2338,3,30.55,0.0,0.044,-1.83
1778049841.4315262,beam,77.96,2340,3,30.55,0.0,0.344,2.644
1778049841.5463378,beam,77.96,2342,3,30.55,0.0,-0.013,-3.109
1778049841.660669,beam,78.05,2343,3,30.55,0.0,0.231,2.133
1778049841.76572,beam,78.11,2345,3,30.55,0.0,0.162,-0.651
1778049841.8676744,beam,78.22,2346,3,30.55,0.0,0.295,1.3
1778049841.9768667,beam,78.38,2348,3,30.55,0.0,0.41,1.058
1778049842.0771635,beam,78.4,2349,3,30.55,0.0,0.057,-3.522
1778049842.1771653,beam,78.54,2351,3,30.55,0.0,0.373,3.164
1778049842.2937167,beam,78.57,2353,3,30.55,0.0,0.074,-2.569
1778049842.395598,beam,78.71,2354,3,30.55,0.0,0.387,3.075
1778049842.511145,beam,78.76,2356,3,30.55,0.0,0.114,-2.363
1778049842.6267624,beam,78.83,2357,3,30.55,0.0,0.165,0.444
1778049842.7343278,beam,78.85,2359,3,30.55,0.0,0.067,-0.912
1778049842.8499105,beam,78.98,2359,3,30.16,0.0,0.299,2.003
1778049842.9652581,beam,79.03,2360,3,31.35,0.0,0.121,-1.545
1778049843.0796432,beam,79.15,2369,3,31.35,0.0,0.306,1.617
1778049843.193115,beam,79.15,2374,3,31.35,0.0,-0.007,-2.755
1778049843.2957144,beam,79.25,2376,3,31.35,0.0,0.256,2.566
1778049843.4100323,beam,79.36,2378,3,31.35,0.0,0.28,0.204
1778049843.5103464,beam,79.52,2379,3,31.35,0.0,0.428,1.483
1778049843.61656,beam,79.51,2381,3,31.35,0.0,-0.002,-4.055
1778049843.730838,beam,79.55,2382,3,31.35,0.0,0.097,0.868
1778049843.8324823,beam,79.73,2384,3,31.35,0.0,0.471,3.681
1778049843.93293,beam,79.79,2384,3,30.55,0.0,0.162,-3.081
1778049844.0330517,beam,79.81,2381,3,30.55,0.0,0.056,-1.059
1778049844.1470816,beam,79.89,2378,3,30.16,0.0,0.2,1.266
1778049844.2624056,beam,79.97,2377,3,30.16,0.0,0.189,-0.092
1778049844.3784845,beam,80.06,2384,3,31.74,0.0,0.228,0.333
1778049844.4809618,beam,80.17,2394,3,31.74,0.0,0.294,0.64
1778049844.5877044,beam,80.21,2398,3,31.74,0.0,0.097,-1.844
1778049844.6984816,beam,80.31,2398,3,31.35,0.0,0.26,1.471
1778049844.7992153,beam,80.38,2398,3,31.35,0.0,0.194,-0.65
1778049844.8999379,beam,80.47,2399,3,31.35,0.0,0.239,0.444
1778049845.000778,beam,80.52,2401,3,31.35,0.0,0.148,-0.9
1778049845.1131096,beam,80.6,2402,3,31.35,0.0,0.197,0.438
1778049845.2284522,beam,80.69,2404,3,31.35,0.0,0.203,0.048
1778049845.3314633,beam,80.76,2406,3,31.35,0.0,0.195,-0.079
1778049845.4472163,beam,80.86,2407,3,31.35,0.0,0.24,0.389
1778049845.5613773,beam,80.94,2409,3,31.35,0.0,0.212,-0.243
1778049845.6775312,beam,81.01,2411,3,31.35,0.0,0.166,-0.393
1778049845.801013,beam,81.06,2413,3,31.35,0.0,0.104,-0.509
1778049845.9171252,beam,81.16,2414,3,31.35,0.0,0.23,1.089
1778049846.0269547,beam,81.21,2416,3,31.35,0.0,0.14,-0.825
1778049846.131588,beam,81.28,2417,3,31.35,0.0,0.188,0.465
1778049846.2480805,beam,81.36,2419,3,31.35,0.0,0.183,-0.047
1778049846.3487005,beam,81.42,2420,3,31.35,0.0,0.174,-0.085
1778049846.4506338,beam,81.52,2422,3,31.35,0.0,0.26,0.839
1778049846.5608673,beam,81.59,2423,3,31.35,0.0,0.182,-0.702
1778049846.6614225,beam,81.67,2425,3,31.35,0.0,0.216,0.334
1778049846.761445,beam,81.7,2426,3,31.35,0.0,0.09,-1.254
1778049846.863111,beam,81.78,2428,3,31.35,0.0,0.213,1.205
1778049846.9644542,beam,81.87,2429,3,31.35,0.0,0.264,0.503
1778049847.0799594,beam,81.92,2431,3,31.35,0.0,0.114,-1.294
1778049847.1814167,beam,82.01,2432,3,31.35,0.0,0.247,1.304
1778049847.2830622,beam,82.07,2434,3,31.35,0.0,0.159,-0.861
1778049847.3949184,beam,82.16,2435,3,31.35,0.0,0.213,0.478
1778049847.4976797,beam,82.22,2437,3,31.35,0.0,0.169,-0.423
1778049847.61424,beam,82.3,2438,3,31.35,0.0,0.195,0.22
1778049847.7173824,beam,82.38,2440,3,31.35,0.0,0.206,0.104
1778049847.8283427,beam,82.46,2441,3,31.35,0.0,0.21,0.041
1778049847.929832,beam,82.53,2442,3,31.35,0.0,0.179,-0.305
1778049848.0329738,beam,82.57,2444,3,31.35,0.0,0.122,-0.552
1778049848.1444883,beam,82.65,2445,3,31.35,0.0,0.194,0.641
1778049848.2503443,beam,82.7,2447,3,31.35,0.0,0.139,-0.514
1778049848.3511472,beam,82.79,2448,3,31.35,0.0,0.238,0.978
1778049848.462344,beam,82.86,2450,3,31.35,0.0,0.178,-0.538
1778049848.5660887,beam,82.9,2451,3,31.35,0.0,0.107,-0.688
1778049848.6788023,beam,82.98,2453,3,31.35,0.0,0.202,0.844
1778049848.783482,beam,83.06,2454,3,31.35,0.0,0.207,0.053
1778049848.8956037,beam,83.14,2456,3,31.35,0.0,0.201,-0.053
1778049849.0001903,beam,83.22,2457,3,31.35,0.0,0.199,-0.022
1778049849.113403,beam,83.28,2459,3,31.35,0.0,0.158,-0.367
1778049849.2143514,beam,83.34,2460,3,31.35,0.0,0.169,0.109
1778049849.327695,beam,83.4,2462,3,31.35,0.0,0.146,-0.202
1778049849.4307592,beam,83.5,2463,3,31.35,0.0,0.255,1.059
1778049849.532312,beam,83.52,2465,3,31.35,0.0,0.078,-1.746
1778049849.6327777,beam,83.62,2466,3,31.35,0.0,0.273,1.948
1778049849.7428472,beam,83.7,2468,3,31.35,0.0,0.19,-0.756
1778049849.842863,beam,83.77,2469,3,31.35,0.0,0.199,0.085
1778049849.959276,beam,83.84,2470,3,31.35,0.0,0.159,-0.336
1778049850.0614467,beam,83.9,2472,3,31.35,0.0,0.182,0.218
1778049850.168164,beam,83.95,2473,3,31.35,0.0,0.124,-0.543
1778049850.2771926,beam,84.01,2475,3,31.35,0.0,0.148,0.226
1778049850.379857,beam,84.09,2476,3,31.35,0.0,0.227,0.765
1778049850.495818,beam,84.17,2478,3,31.35,0.0,0.187,-0.346
1778049850.5964537,beam,84.25,2479,3,31.35,0.0,0.206,0.19
1778049850.6986687,beam,84.3,2481,3,31.35,0.0,0.139,-0.653
1778049850.8009791,beam,84.36,2482,3,31.35,0.0,0.17,0.302
1778049850.9114823,beam,84.42,2483,3,31.35,0.0,0.143,-0.245
1778049851.0117707,beam,84.44,2485,3,31.35,0.0,0.071,-0.721
1778049851.1156034,beam,84.54,2486,3,31.35,0.0,0.259,1.816
1778049851.216304,beam,84.61,2487,3,31.35,0.0,0.2,-0.591
1778049851.3325422,beam,84.67,2489,3,31.35,0.0,0.15,-0.423
1778049851.4484015,beam,84.72,2490,3,31.35,0.0,0.097,-0.462
1778049851.5634716,beam,84.81,2492,3,31.35,0.0,0.231,1.169
1778049851.6779983,beam,84.87,2493,3,31.35,0.0,0.136,-0.837
1778049851.7931514,beam,84.95,2495,3,31.35,0.0,0.209,0.635
1778049851.8961213,beam,85.01,2496,3,31.35,0.0,0.157,-0.501
1778049851.997552,beam,85.06,2497,3,31.35,0.0,0.135,-0.219
1778049852.1108887,beam,85.13,2499,3,31.35,0.0,0.181,0.403
1778049852.2115145,beam,85.18,2500,3,31.35,0.0,0.117,-0.634
1778049852.3276703,beam,85.25,2502,3,31.35,0.0,0.179,0.535
1778049852.4329314,beam,85.3,2503,3,31.35,0.0,0.133,-0.435
1778049852.5488513,beam,85.36,2504,3,31.35,0.0,0.146,0.109
1778049852.6643314,beam,85.44,2506,3,31.35,0.0,0.186,0.35
