timestamp,car,speed_kmh,rpm,gear,throttle,brake,accel_ms2,jerk
1778050489.1708875,beam,0.0,744,1,0.0,0.0,0.155,102.525
1778050489.303232,beam,0.0,745,1,0.0,0.0,-0.001,-1.173
1778050489.4043326,beam,0.0,744,1,0.0,0.0,-0.0,0.003
1778050489.537399,beam,0.0,744,1,0.0,0.0,0.001,0.007
1778050489.6491466,beam,0.0,744,1,0.0,0.0,-0.001,-0.01
1778050489.7592115,beam,0.0,744,1,0.0,0.0,-0.0,0.006
1778050489.8754632,beam,0.0,737,1,0.0,0.0,0.007,0.058
1778050489.9849403,beam,0.0,742,1,6.75,0.0,-0.004,-0.097
1778050490.089825,beam,0.09,936,1,19.84,0.0,0.247,2.39
1778050490.2035804,beam,0.52,1278,1,38.49,0.0,1.034,6.919
1778050490.3186486,beam,1.44,1609,1,50.0,0.0,2.235,10.44
1778050490.4212449,beam,2.6,1824,1,57.42,0.0,3.12,8.624
1778050490.5341153,beam,4.19,1982,1,65.63,0.0,3.927,7.15
1778050490.636569,beam,5.64,2083,1,72.66,0.0,3.937,0.1
1778050490.7382596,beam,7.29,2156,1,73.44,0.0,4.505,5.578
1778050490.8389454,beam,8.97,2207,1,74.22,0.0,4.613,1.082
1778050490.9494586,beam,10.41,2248,1,75.0,0.0,3.625,-8.947
1778050491.0524325,beam,11.7,2277,1,76.56,0.0,3.49,-1.308
1778050491.1659222,beam,13.17,2303,1,79.3,0.0,3.602,0.986
1778050491.2670064,beam,14.45,2326,1,80.08,0.0,3.496,-1.047
1778050491.3705583,beam,15.76,2347,1,80.86,0.0,3.526,0.285
1778050491.4831965,beam,17.12,2371,1,80.86,0.0,3.365,-1.424
1778050491.585781,beam,18.34,2394,1,82.03,0.0,3.285,-0.783
1778050491.688562,beam,19.44,2418,1,82.03,0.0,2.978,-2.984
1778050491.800017,beam,20.71,2448,1,84.77,0.0,3.161,1.645
1778050491.9155478,beam,22.03,2484,1,86.33,0.0,3.179,0.151
1778050492.0217316,beam,23.19,2520,1,87.89,0.0,3.04,-1.311
1778050492.1383872,beam,24.4,2561,1,87.89,0.0,2.877,-1.398
1778050492.2394698,beam,25.4,2600,1,88.28,0.0,2.754,-1.217
1778050492.350699,beam,26.49,2647,1,89.06,0.0,2.722,-0.282
1778050492.4544904,beam,27.41,2692,1,90.23,0.0,2.456,-2.564
1778050492.5679395,beam,28.35,2741,1,92.58,0.0,2.313,-1.264
1778050492.668186,beam,29.24,2786,1,96.09,0.0,2.45,1.366
1778050492.7825084,beam,30.26,2841,1,100.0,0.0,2.494,0.388
1778050492.884223,beam,31.16,2890,1,100.0,0.0,2.458,-0.35
1778050492.9983268,beam,32.16,2948,1,100.0,0.0,2.424,-0.3
1778050493.098614,beam,33.03,2999,1,100.0,0.0,2.398,-0.259
1778050493.200848,beam,33.9,3054,1,100.0,0.0,2.374,-0.237
1778050493.3145692,beam,34.94,3122,1,100.0,0.0,2.535,1.42
1778050493.4180374,beam,35.81,3183,1,100.0,0.0,2.328,-2.0
1778050493.521942,beam,36.67,3241,1,100.0,0.0,2.299,-0.288
1778050493.6326277,beam,37.58,3302,1,100.0,0.0,2.295,-0.034
1778050493.734379,beam,38.45,3360,1,100.0,0.0,2.37,0.734
1778050493.836439,beam,39.25,3415,1,100.0,0.0,2.19,-1.755
1778050493.9390917,beam,40.13,3472,1,100.0,0.0,2.382,1.868
1778050494.0551379,beam,41.14,3542,1,100.0,0.0,2.415,0.287
1778050494.1678789,beam,42.01,3606,1,100.0,0.0,2.137,-2.474
1778050494.2721014,beam,42.77,3663,1,100.0,0.0,2.036,-0.964
1778050494.3818095,beam,43.61,3722,1,100.0,0.0,2.111,0.683
1778050494.4866343,beam,44.38,3778,1,100.0,0.0,2.046,-0.618
1778050494.5980673,beam,45.25,3836,1,100.0,0.0,2.161,1.03
1778050494.7019417,beam,46.07,3896,1,100.0,0.0,2.214,0.513
1778050494.805343,beam,46.82,3953,1,100.0,0.0,2.0,-2.072
1778050494.9159796,beam,47.53,4007,1,100.0,0.0,1.793,-1.872
1778050495.016394,beam,48.27,4059,1,100.0,0.0,2.035,2.41
1778050495.130425,beam,49.04,4117,1,100.0,0.0,1.88,-1.362
1778050495.2360284,beam,49.78,4166,1,100.0,0.0,1.937,0.541
1778050495.3362541,beam,50.55,4219,1,100.0,0.0,2.139,2.022
1778050495.4386315,beam,51.19,4272,1,100.0,0.0,1.749,-3.818
1778050495.547496,beam,51.83,4325,1,100.0,0.0,1.639,-1.006
1778050495.6516354,beam,52.54,4373,1,100.0,0.0,1.871,2.231
1778050495.7645695,beam,53.22,4421,1,100.0,0.0,1.679,-1.707
1778050495.8673022,beam,53.93,4470,1,100.0,0.0,1.933,2.478
1778050495.9808118,beam,54.65,4521,1,100.0,0.0,1.746,-1.653
1778050496.0838053,beam,55.23,4567,1,100.0,0.0,1.574,-1.662
1778050496.1845276,beam,55.8,4608,1,100.0,0.0,1.558,-0.166
1778050496.2850335,beam,56.11,4647,1,97.66,0.0,0.874,-6.802
1778050496.39761,beam,56.95,4685,1,76.95,0.0,2.072,10.637
1778050496.501385,beam,57.19,4696,1,62.11,0.0,0.633,-13.86
1778050496.6039555,beam,57.36,4705,1,60.94,0.0,0.458,-1.709
1778050496.714286,beam,57.81,4724,1,58.2,0.0,1.132,6.105
1778050496.8193552,beam,58.29,4745,1,58.2,0.0,1.269,1.311
1778050496.9316308,beam,58.5,4775,1,58.99,0.0,0.528,-6.601
1778050497.0360649,beam,58.74,4760,2,59.77,0.0,0.629,0.968
1778050497.15201,beam,58.94,4409,2,59.77,0.0,0.492,-1.184
1778050497.2640054,beam,59.28,3997,2,58.99,0.0,0.851,3.205
1778050497.3674634,beam,59.39,3633,2,58.99,0.0,0.293,-5.392
1778050497.4699993,beam,59.54,3306,2,58.99,0.0,0.396,1.0
1778050497.5859008,beam,59.97,3023,2,58.99,0.0,1.038,5.546
1778050497.704013,beam,60.27,2924,2,58.99,0.0,0.698,-2.885
1778050497.8190901,beam,60.51,2906,2,59.77,0.0,0.568,-1.127
1778050497.920617,beam,60.6,2910,2,59.77,0.0,0.256,-3.07
1778050498.0366201,beam,60.92,2918,2,59.77,0.0,0.763,4.367
1778050498.1517727,beam,61.1,2922,2,60.55,0.0,0.447,-2.739
1778050498.2638302,beam,61.28,2931,2,60.94,0.0,0.429,-0.162
1778050498.3685522,beam,61.55,2938,2,60.94,0.0,0.73,2.869
1778050498.4687757,beam,61.74,2945,2,60.94,0.0,0.528,-2.014
1778050498.5688772,beam,61.79,2951,2,61.72,0.0,0.142,-3.849
1778050498.6699793,beam,61.99,2959,2,62.11,0.0,0.552,4.056
1778050498.7849088,beam,62.32,2973,2,65.24,0.0,0.8,2.155
1778050498.885512,beam,62.6,2988,2,66.8,0.0,0.759,-0.403
1778050498.9967039,beam,62.75,3000,2,67.97,0.0,0.379,-3.418
1778050499.098624,beam,63.0,3018,2,78.91,0.0,0.669,2.842
1778050499.211287,beam,63.26,3044,2,86.33,0.0,0.639,-0.27
1778050499.316694,beam,63.6,3066,2,86.72,0.0,0.901,2.492
1778050499.429917,beam,64.03,3081,2,87.11,0.0,1.05,1.316
1778050499.531946,beam,64.18,3091,2,87.11,0.0,0.423,-6.151
1778050499.6347072,beam,64.5,3100,2,87.11,0.0,0.864,4.294
1778050499.7482686,beam,64.89,3112,2,88.28,0.0,0.949,0.749
1778050499.8519964,beam,65.15,3123,2,88.28,0.0,0.707,-2.335
1778050499.9651082,beam,65.54,3136,2,91.02,0.0,0.949,2.145
1778050500.0652845,beam,65.84,3148,2,94.14,0.0,0.822,-1.274
1778050500.170949,beam,66.16,3160,2,97.66,0.0,0.849,0.261
1778050500.2834573,beam,66.54,3175,2,98.83,0.0,0.941,0.817
1778050500.3837073,beam,66.95,3187,2,98.83,0.0,1.124,1.822
1778050500.496685,beam,67.34,3201,2,99.22,0.0,0.958,-1.465
1778050500.6011503,beam,67.67,3213,2,99.22,0.0,0.883,-0.726
1778050500.718713,beam,68.14,3228,2,99.22,0.0,1.114,1.971
1778050500.8294168,beam,68.51,3241,2,100.0,0.0,0.937,-1.605
1778050500.9364831,beam,68.85,3253,2,100.0,0.0,0.885,-0.478
1778050501.0507524,beam,69.32,3268,2,100.0,0.0,1.135,2.182
1778050501.1692438,beam,69.69,3282,2,100.0,0.0,0.857,-2.343
1778050501.2846398,beam,70.03,3295,2,100.0,0.0,0.833,-0.207
1778050501.3986988,beam,70.5,3311,2,100.0,0.0,1.149,2.765
1778050501.5008628,beam,70.97,3324,2,100.0,0.0,1.279,1.277
1778050501.6189628,beam,71.42,3339,2,100.0,0.0,1.04,-2.026
1778050501.7295587,beam,71.77,3354,2,100.0,0.0,0.889,-1.368
1778050501.8362105,beam,72.22,3369,2,100.0,0.0,1.168,2.622
1778050501.9523072,beam,72.65,3384,2,100.0,0.0,1.036,-1.135
1778050502.0661855,beam,73.11,3399,2,100.0,0.0,1.106,0.611
1778050502.17221,beam,73.46,3411,2,100.0,0.0,0.931,-1.646
1778050502.2846873,beam,73.95,3428,2,100.0,0.0,1.213,2.501
1778050502.3975804,beam,74.37,3444,2,100.0,0.0,1.034,-1.58
1778050502.5132244,beam,74.89,3461,2,100.0,0.0,1.253,1.886
1778050502.6182761,beam,75.35,3478,2,100.0,0.0,1.192,-0.574
1778050502.7291653,beam,75.75,3493,2,100.0,0.0,1.004,-1.696
1778050502.8307672,beam,76.17,3508,2,100.0,0.0,1.163,1.562
1778050502.934548,beam,76.59,3522,2,100.0,0.0,1.111,-0.501
1778050503.0496738,beam,77.09,3539,2,100.0,0.0,1.208,0.842
1778050503.1506133,beam,77.5,3555,2,100.0,0.0,1.127,-0.796
1778050503.2656953,beam,78.01,3573,2,100.0,0.0,1.244,1.013
1778050503.366745,beam,78.49,3590,2,100.0,0.0,1.32,0.75
1778050503.467335,beam,78.92,3607,2,100.0,0.0,1.18,-1.387
1778050503.5695899,beam,79.38,3623,2,100.0,0.0,1.259,0.768
1778050503.6798143,beam,79.91,3640,2,100.0,0.0,1.318,0.538
1778050503.7833495,beam,80.37,3658,2,100.0,0.0,1.257,-0.587
1778050503.9026031,beam,80.92,3677,2,100.0,0.0,1.275,0.145
1778050504.012887,beam,81.48,3696,2,100.0,0.0,1.403,1.166
1778050504.1150403,beam,81.94,3715,2,100.0,0.0,1.24,-1.604
1778050504.2156408,beam,82.38,3731,2,100.0,0.0,1.227,-0.121
1778050504.335511,beam,83.04,3754,2,100.0,0.0,1.524,2.473
1778050504.4472992,beam,83.61,3775,2,100.0,0.0,1.414,-0.986
1778050504.5514336,beam,84.11,3794,2,100.0,0.0,1.341,-0.701
1778050504.662626,beam,84.68,3814,2,100.0,0.0,1.421,0.72
1778050504.7854114,beam,85.22,3836,2,100.0,0.0,1.234,-1.524
1778050504.8998199,beam,85.73,3855,2,100.0,0.0,1.221,-0.106
1778050505.0154614,beam,86.26,3876,2,100.0,0.0,1.284,0.542
1778050505.1308064,beam,86.77,3896,2,100.0,0.0,1.235,-0.422
1778050505.2339404,beam,87.23,3913,2,100.0,0.0,1.23,-0.057
1778050505.3499858,beam,87.75,3932,2,100.0,0.0,1.241,0.095
1778050505.4654653,beam,88.29,3953,2,100.0,0.0,1.313,0.629
1778050505.5797818,beam,88.84,3972,2,100.0,0.0,1.316,0.026
1778050505.6803799,beam,89.29,3989,2,100.0,0.0,1.248,-0.678
1778050505.7812557,beam,89.74,4006,2,100.0,0.0,1.259,0.109
1778050505.881696,beam,90.21,4023,2,100.0,0.0,1.285,0.258
1778050505.9836726,beam,90.64,4041,2,100.0,0.0,1.174,-1.086
1778050506.0856223,beam,91.09,4058,2,100.0,0.0,1.226,0.512
1778050506.202033,beam,91.57,4077,2,100.0,0.0,1.149,-0.663
1778050506.3132224,beam,92.09,4096,2,100.0,0.0,1.282,1.19
1778050506.4184318,beam,92.56,4113,2,100.0,0.0,1.251,-0.292
1778050506.53291,beam,93.03,4132,2,100.0,0.0,1.133,-1.031
1778050506.6351461,beam,93.49,4150,2,100.0,0.0,1.263,1.27
1778050506.7351773,beam,93.9,4164,2,100.0,0.0,1.145,-1.174
1778050506.8494124,beam,94.42,4185,2,100.0,0.0,1.263,1.036
1778050506.9498844,beam,94.87,4203,2,100.0,0.0,1.247,-0.167
1778050507.0513182,beam,95.31,4221,2,100.0,0.0,1.188,-0.577
1778050507.1643848,beam,95.79,4239,2,100.0,0.0,1.178,-0.087
1778050507.2803285,beam,96.3,4257,2,100.0,0.0,1.238,0.517
1778050507.3842616,beam,96.71,4274,2,100.0,0.0,1.091,-1.417
1778050507.4964888,beam,97.21,4293,2,100.0,0.0,1.245,1.377
1778050507.6012685,beam,97.63,4309,2,100.0,0.0,1.1,-1.385
1778050507.7019475,beam,98.02,4325,2,100.0,0.0,1.083,-0.171
1778050507.8144135,beam,98.51,4343,2,100.0,0.0,1.195,0.995
1778050507.9158685,beam,98.88,4358,2,100.0,0.0,1.017,-1.759
1778050508.0272136,beam,99.34,4375,2,100.0,0.0,1.147,1.175
1778050508.1294172,beam,99.73,4391,2,100.0,0.0,1.066,-0.796
1778050508.2347305,beam,100.17,4407,2,100.0,0.0,1.164,0.929
1778050508.3473961,beam,100.56,4424,2,100.0,0.0,0.971,-1.713
1778050508.4514558,beam,101.02,4440,2,100.0,0.0,1.208,2.282
1778050508.5629926,beam,101.38,4456,2,100.0,0.0,0.892,-2.836
1778050508.667502,beam,101.81,4472,2,100.0,0.0,1.149,2.458
1778050508.7810442,beam,102.28,4489,2,100.0,0.0,1.165,0.143
1778050508.8967986,beam,102.72,4506,2,100.0,0.0,1.043,-1.056
1778050509.0018015,beam,103.1,4521,2,100.0,0.0,1.0,-0.41
1778050509.1160593,beam,103.54,4538,2,100.0,0.0,1.09,0.789
1778050509.2305207,beam,103.92,4553,2,100.0,0.0,0.908,-1.591
1778050509.3441482,beam,104.34,4570,2,100.0,0.0,1.035,1.119
1778050509.4469795,beam,104.7,4584,2,100.0,0.0,0.97,-0.631
1778050509.56157,beam,105.1,4601,2,100.0,0.0,0.975,0.038
1778050509.6686387,beam,105.51,4616,2,100.0,0.0,1.058,0.782
1778050509.7848046,beam,105.91,4632,2,100.0,0.0,0.953,-0.908
1778050509.9014676,beam,106.31,4649,2,100.0,0.0,0.957,0.036
1778050510.0155468,beam,106.73,4665,2,100.0,0.0,1.016,0.521
1778050510.1291158,beam,107.13,4681,2,100.0,0.0,0.968,-0.423
1778050510.2314649,beam,107.48,4694,2,100.0,0.0,0.958,-0.099
1778050510.3346338,beam,107.83,4709,2,100.0,0.0,0.959,0.007
1778050510.4484432,beam,108.22,4725,2,100.0,0.0,0.944,-0.127
1778050510.5655289,beam,108.61,4740,2,100.0,0.0,0.921,-0.198
1778050510.681451,beam,109.01,4756,2,100.0,0.0,0.952,0.265
1778050510.7843497,beam,109.31,4767,2,100.0,0.0,0.823,-1.258
1778050510.8938403,beam,109.65,4782,2,100.0,0.0,0.849,0.241
1778050511.0032182,beam,110.03,4796,2,100.0,0.0,0.979,1.187
1778050511.1138816,beam,110.42,4811,2,100.0,0.0,0.97,-0.075
1778050511.2308586,beam,110.73,4823,2,100.0,0.0,0.746,-1.918
1778050511.3325696,beam,111.05,4836,2,100.0,0.0,0.868,1.201
1778050511.4537036,beam,111.48,4854,2,100.0,0.0,0.992,1.018
1778050511.5692616,beam,111.82,4868,2,100.0,0.0,0.814,-1.537
1778050511.680265,beam,112.17,4883,2,100.0,0.0,0.883,0.626
1778050511.7820532,beam,112.49,4896,2,100.0,0.0,0.87,-0.131
1778050511.8962536,beam,112.85,4910,2,100.0,0.0,0.877,0.06
1778050511.99796,beam,113.18,4923,2,100.0,0.0,0.885,0.083
1778050512.1010854,beam,113.48,4936,2,100.0,0.0,0.808,-0.752
1778050512.218442,beam,113.83,4949,2,100.0,0.0,0.829,0.179
1778050512.331643,beam,114.18,4963,2,100.0,0.0,0.857,0.248
1778050512.4455333,beam,114.52,4977,2,100.0,0.0,0.833,-0.206
1778050512.550039,beam,114.83,4990,2,100.0,0.0,0.825,-0.079
1778050512.665434,beam,115.14,5003,2,100.0,0.0,0.742,-0.716
1778050512.7822666,beam,115.49,5017,2,100.0,0.0,0.83,0.75
1778050512.899201,beam,115.81,5031,2,100.0,0.0,0.764,-0.568
1778050513.0115292,beam,116.15,5043,2,100.0,0.0,0.844,0.718
1778050513.116667,beam,116.43,5055,2,100.0,0.0,0.727,-1.112
1778050513.2179775,beam,116.74,5066,2,100.0,0.0,0.864,1.352
1778050513.3346064,beam,117.03,5080,2,100.0,0.0,0.686,-1.526
1778050513.447592,beam,117.39,5094,2,100.0,0.0,0.892,1.817
1778050513.5516944,beam,117.68,5106,2,100.0,0.0,0.778,-1.091
1778050513.663302,beam,118.02,5119,2,100.0,0.0,0.845,0.595
1778050513.767118,beam,118.33,5132,2,100.0,0.0,0.815,-0.282
1778050513.8802786,beam,118.61,5144,2,100.0,0.0,0.7,-1.02
1778050513.9845607,beam,118.93,5156,2,100.0,0.0,0.839,1.334
1778050514.1002848,beam,119.26,5168,2,100.0,0.0,0.794,-0.392
1778050514.220401,beam,119.58,5181,2,100.0,0.0,0.735,-0.485
1778050514.3344927,beam,119.88,5193,2,100.0,0.0,0.744,0.078
1778050514.450216,beam,120.21,5206,2,100.0,0.0,0.794,0.432
1778050514.5696638,beam,120.52,5218,2,100.0,0.0,0.726,-0.573
1778050514.683662,beam,120.8,5230,2,100.0,0.0,0.668,-0.506
1778050514.7996097,beam,121.12,5243,2,100.0,0.0,0.775,0.923
1778050514.9115474,beam,121.42,5255,2,100.0,0.0,0.749,-0.23
1778050515.0161805,beam,121.71,5266,2,100.0,0.0,0.771,0.211
1778050515.1298633,beam,122.0,5278,2,100.0,0.0,0.704,-0.592
1778050515.248608,beam,122.29,5290,2,100.0,0.0,0.681,-0.192
1778050515.364085,beam,122.56,5302,2,100.0,0.0,0.651,-0.264
1778050515.4810677,beam,122.86,5314,2,100.0,0.0,0.711,0.519
1778050515.598789,beam,123.17,5325,2,100.0,0.0,0.731,0.164
1778050515.713122,beam,123.46,5337,2,100.0,0.0,0.707,-0.203
1778050515.8301964,beam,123.75,5348,2,100.0,0.0,0.679,-0.244
1778050515.9446158,beam,124.03,5360,2,100.0,0.0,0.676,-0.021
1778050516.0495772,beam,124.31,5371,2,100.0,0.0,0.743,0.631
1778050516.167555,beam,124.59,5383,2,100.0,0.0,0.663,-0.675
1778050516.2831478,beam,124.89,5394,2,100.0,0.0,0.709,0.401
1778050516.3933055,beam,125.16,5405,2,100.0,0.0,0.68,-0.27
1778050516.497201,beam,125.4,5415,2,100.0,0.0,0.639,-0.395
1778050516.6109142,beam,125.66,5426,2,100.0,0.0,0.644,0.048
1778050516.7131026,beam,125.91,5436,2,100.0,0.0,0.674,0.296
1778050516.82985,beam,126.2,5448,2,100.0,0.0,0.7,0.216
1778050516.9464629,beam,126.45,5458,2,100.0,0.0,0.604,-0.821
1778050517.0499642,beam,126.7,5468,2,100.0,0.0,0.65,0.441
1778050517.1639118,beam,126.95,5479,2,100.0,0.0,0.623,-0.234
1778050517.264329,beam,127.17,5486,2,100.0,0.0,0.611,-0.115
1778050517.3667016,beam,127.4,5497,2,100.0,0.0,0.606,-0.054
1778050517.4805894,beam,127.69,5507,2,100.0,0.0,0.724,1.036
1778050517.582112,beam,127.91,5517,2,100.0,0.0,0.589,-1.324
1778050517.695677,beam,128.2,5527,2,100.0,0.0,0.71,1.066
1778050517.797987,beam,128.41,5537,2,100.0,0.0,0.581,-1.259
1778050517.8994377,beam,128.62,5546,2,100.0,0.0,0.565,-0.159
1778050518.009144,beam,128.85,5555,2,100.0,0.0,0.581,0.145
1778050518.1178045,beam,129.09,5565,2,100.0,0.0,0.622,0.373
1778050518.2303417,beam,129.35,5574,2,100.0,0.0,0.649,0.24
1778050518.3490205,beam,129.61,5584,2,100.0,0.0,0.599,-0.418
1778050518.4492695,beam,129.82,5593,2,100.0,0.0,0.567,-0.321
1778050518.5609777,beam,130.05,5603,2,100.0,0.0,0.579,0.106
1778050518.6623461,beam,130.26,5611,2,100.0,0.0,0.584,0.053
1778050518.7791464,beam,130.53,5621,2,100.0,0.0,0.633,0.421
1778050518.8833184,beam,130.74,5630,2,100.0,0.0,0.556,-0.744
1778050518.9978411,beam,130.97,5639,2,100.0,0.0,0.568,0.107
1778050519.0991147,beam,131.18,5647,2,100.0,0.0,0.578,0.095
1778050519.2107844,beam,131.42,5657,2,100.0,0.0,0.584,0.06
1778050519.3123875,beam,131.62,5664,2,100.0,0.0,0.545,-0.388
1778050519.4155223,beam,131.81,5673,2,100.0,0.0,0.514,-0.304
1778050519.5285842,beam,132.03,5682,2,100.0,0.0,0.55,0.319
1778050519.6435108,beam,132.26,5691,2,100.0,0.0,0.564,0.126
1778050519.744538,beam,132.47,5699,2,100.0,0.0,0.564,-0.003
1778050519.8492906,beam,132.68,5707,2,100.0,0.0,0.561,-0.031
1778050519.959082,beam,132.9,5716,2,100.0,0.0,0.558,-0.026
1778050520.0618932,beam,133.06,5724,2,100.0,0.0,0.426,-1.282
1778050520.1658924,beam,133.18,5612,3,67.97,0.0,0.331,-0.916
1778050520.274802,beam,133.23,5226,3,64.84,0.0,0.129,-1.853
1778050520.3784478,beam,133.31,4841,3,50.78,0.0,0.217,0.846
1778050520.4919436,beam,133.19,4314,3,0.0,0.0,-0.304,-4.59
1778050520.593311,beam,132.9,3820,3,0.0,0.0,-0.8,-4.889
1778050520.6934988,beam,132.45,3555,3,0.0,0.0,-1.24,-4.392
1778050520.8112185,beam,131.97,3521,3,0.0,0.0,-1.131,0.93
1778050520.9147563,beam,131.63,3511,3,0.0,0.0,-0.912,2.112
1778050521.0241537,beam,131.23,3499,3,0.0,0.0,-1.01,-0.895
1778050521.1294317,beam,130.83,3488,3,0.0,0.0,-1.059,-0.469
1778050521.2301064,beam,130.45,3477,3,0.0,0.0,-1.061,-0.017
1778050521.3443794,beam,129.92,3463,3,0.0,0.0,-1.28,-1.915
1778050521.4631565,beam,129.5,3451,3,0.0,0.0,-0.976,2.56
1778050521.579781,beam,129.02,3438,3,0.0,0.0,-1.138,-1.394
1778050521.6798744,beam,128.64,3428,3,0.0,0.0,-1.067,0.715
1778050521.7943177,beam,128.2,3415,3,0.0,0.0,-1.079,-0.109
1778050521.8987315,beam,127.86,3406,3,0.0,0.0,-0.889,1.825
1778050522.0146308,beam,127.43,3393,3,0.0,0.0,-1.034,-1.255
1778050522.133282,beam,126.96,3381,3,0.0,0.0,-1.089,-0.464
1778050522.2403002,beam,126.58,3370,3,0.0,0.0,-1.008,0.759
1778050522.3580904,beam,126.36,3445,3,36.51,0.0,-0.514,4.19
1778050522.4602578,beam,126.52,3553,3,51.56,0.0,0.427,9.219
1778050522.5626702,beam,126.68,3613,3,86.72,0.0,0.447,0.192
1778050522.6631596,beam,126.89,3669,3,100.0,0.0,0.577,1.296
1778050522.7815502,beam,127.11,3684,3,100.0,0.0,0.52,-0.481
1778050522.8816962,beam,127.28,3688,3,100.0,0.0,0.478,-0.421
1778050522.9959345,beam,127.49,3693,3,100.0,0.0,0.505,0.231
1778050523.1124072,beam,127.67,3697,3,100.0,0.0,0.439,-0.563
1778050523.2237508,beam,127.9,3702,3,100.0,0.0,0.574,1.213
1778050523.3412004,beam,128.12,3707,3,100.0,0.0,0.5,-0.629
1778050523.4426782,beam,128.28,3712,3,100.0,0.0,0.457,-0.422
1778050523.54292,beam,128.49,3717,3,100.0,0.0,0.562,1.046
1778050523.6459332,beam,128.67,3721,3,100.0,0.0,0.488,-0.719
1778050523.7624886,beam,128.88,3726,3,100.0,0.0,0.496,0.065
1778050523.8797135,beam,129.11,3732,3,100.0,0.0,0.549,0.451
1778050523.9976177,beam,129.3,3736,3,100.0,0.0,0.45,-0.832
1778050524.0976217,beam,129.49,3741,3,100.0,0.0,0.546,0.953
1778050524.199726,beam,129.68,3745,3,100.0,0.0,0.495,-0.495
1778050524.3150067,beam,129.89,3750,3,100.0,0.0,0.506,0.098
1778050524.4279509,beam,130.1,3754,3,100.0,0.0,0.529,0.198
1778050524.542647,beam,130.27,3759,3,100.0,0.0,0.415,-0.988
1778050524.6454105,beam,130.49,3763,3,100.0,0.0,0.576,1.567
1778050524.7625744,beam,130.72,3769,3,100.0,0.0,0.545,-0.271
1778050524.8773952,beam,130.94,3774,3,100.0,0.0,0.538,-0.057
1778050524.9821296,beam,131.11,3778,3,100.0,0.0,0.455,-0.792
1778050525.0948498,beam,131.32,3783,3,100.0,0.0,0.524,0.607
1778050525.2085037,beam,131.51,3788,3,100.0,0.0,0.467,-0.497
1778050525.314196,beam,131.69,3792,3,100.0,0.0,0.452,-0.14
1778050525.4252012,beam,131.87,3796,3,100.0,0.0,0.465,0.118
1778050525.5278215,beam,132.04,3801,3,100.0,0.0,0.445,-0.2
1778050525.6292155,beam,132.22,3804,3,100.0,0.0,0.512,0.657
1778050525.7422533,beam,132.41,3809,3,100.0,0.0,0.469,-0.377
1778050525.847002,beam,132.62,3814,3,100.0,0.0,0.537,0.65
1778050525.9576132,beam,132.82,3818,3,100.0,0.0,0.501,-0.326
1778050526.0592203,beam,133.0,3823,3,100.0,0.0,0.494,-0.069
1778050526.161367,beam,133.16,3827,3,100.0,0.0,0.452,-0.408
1778050526.2745438,beam,133.35,3831,3,100.0,0.0,0.467,0.134
1778050526.374949,beam,133.52,3835,3,100.0,0.0,0.452,-0.155
1778050526.4785264,beam,133.68,3839,3,100.0,0.0,0.444,-0.077
1778050526.5791366,beam,133.87,3843,3,100.0,0.0,0.508,0.635
1778050526.6808,beam,134.04,3847,3,100.0,0.0,0.479,-0.277
1778050526.7903166,beam,134.23,3851,3,100.0,0.0,0.481,0.01
1778050526.892337,beam,134.42,3855,3,100.0,0.0,0.503,0.215
1778050527.0101001,beam,134.56,3860,3,100.0,0.0,0.336,-1.415
1778050527.124997,beam,134.79,3864,3,100.0,0.0,0.557,1.923
1778050527.225774,beam,134.95,3868,3,100.0,0.0,0.46,-0.959
1778050527.341434,beam,135.09,3872,3,100.0,0.0,0.318,-1.23
1778050527.4470758,beam,135.24,3876,3,100.0,0.0,0.392,0.697
1778050527.5582285,beam,135.45,3880,3,100.0,0.0,0.54,1.338
1778050527.6734178,beam,135.62,3884,3,100.0,0.0,0.397,-1.244
1778050527.7789395,beam,135.77,3888,3,100.0,0.0,0.401,0.042
1778050527.8911479,beam,135.96,3892,3,100.0,0.0,0.469,0.607
1778050527.9964414,beam,136.13,3896,3,100.0,0.0,0.444,-0.245
1778050528.1117878,beam,136.28,3901,3,100.0,0.0,0.378,-0.568
1778050528.2129698,beam,136.44,3904,3,100.0,0.0,0.441,0.621
1778050528.3291025,beam,136.63,3909,3,100.0,0.0,0.445,0.039
1778050528.440018,beam,136.79,3913,3,100.0,0.0,0.393,-0.468
1778050528.5448897,beam,136.96,3917,3,100.0,0.0,0.465,0.686
1778050528.6564372,beam,137.14,3921,3,100.0,0.0,0.449,-0.145
1778050528.7718563,beam,137.32,3925,3,100.0,0.0,0.434,-0.132
1778050528.8735957,beam,137.49,3929,3,100.0,0.0,0.462,0.281
1778050528.974248,beam,137.65,3933,3,98.44,0.0,0.429,-0.334
1778050529.0769916,beam,137.8,3932,3,83.59,0.0,0.4,-0.279
1778050529.1966398,beam,137.93,3918,3,66.8,0.0,0.309,-0.764
1778050529.311178,beam,138.01,3901,3,61.33,0.0,0.197,-0.974
1778050529.4262445,beam,138.09,3895,3,60.94,0.0,0.188,-0.078
1778050529.5300696,beam,138.17,3897,3,60.94,0.0,0.228,0.385
1778050529.6384914,beam,138.27,3899,3,60.94,0.0,0.253,0.227
1778050529.7398372,beam,138.35,3898,3,58.59,0.0,0.213,-0.392
1778050529.8409996,beam,138.39,3893,3,55.47,0.0,0.093,-1.186
